name,country,industry,website,phone,address,city,linkedin_url,google_maps_url,source
Matti,PL,IT & Software,http://matti.poznan.pl,,"Ignacego Krasickiego, 11, 62-020, Swarzędz",Swarzędz,,,overpass
Falconn Tomasz Falkowski,PL,IT & Software,https://www.falconn.pl,,"Cmentarna, 9, 18-100, Łapy",Łapy,https://www.linkedin.com/company/falconn/,,overpass
Dataspace.pl,PL,IT & Software,https://dataspace.pl,,"Włocławska, 167, 87-100, Toruń",Toruń,,,overpass
AVATEC - Strony Internetowe,PL,IT & Software,https://www.avatec.pl,+48 603 942 561,"Bolesława Chrobrego, 17, 28-300, Jędrzejów",Jędrzejów,,,overpass
Avito Internet,PL,IT & Software,https://avito.pl,+48862245555,"Aleja Legionów, 6B, 18-400, Łomża",Łomża,,,overpass
AcomNEX,PL,IT & Software,https://tu.pl,,,,,,overpass
Enterso,PL,IT & Software,https://enterso.pl,+48 500501605,"Jagiellońska, 10/2, Szczecin",Szczecin,,,overpass
CVD s.c.,PL,IT & Software,https://cvd.pl,+48 501 283 273,"Komuny Paryskiej, 56-100, Wołów",Wołów,,,overpass
Marcin Wujek - PROGRAMISTA,PL,IT & Software,,+48 600 814 894,"Rynek Sarnowski, 9, 63-900, Rawicz",Rawicz,,,overpass
INSOFT,PL,IT & Software,https://www.insoft.com.pl,,"Jasna, 3A, 31-227, Kraków",Kraków,,,overpass
Internet TSUNAMI,PL,IT & Software,https://www.tsunami.pl,+48 86 225 2345,"Henryka Sienkiewicza, 10, 18-400, Łomża",Łomża,,,overpass
Propeller,PL,IT & Software,https://www.propeller.pl,+48513641993,"Zachodnia, 3, 63-300, Pleszew",Pleszew,,,overpass
'merce,PL,IT & Software,https://pl.merce.com,+48 797 679 201,"Bojkowska, 47, 44-141, Gliwice",Gliwice,,,overpass
Asseco Poland,PL,IT & Software,http://asseco.com,+48 12 344 3400,,,,,overpass
Max-Serwis,PL,IT & Software,http://himax.com.pl/e-bok/kontakt,+48 18 477 71 11,"Józefa Ignacego Kraszewskiego, 19, 33-380, Krynica-Zdrój",Krynica-Zdrój,https://www.linkedin.com/company/himax/,,overpass
Net-ARN,PL,IT & Software,,,"Stacyjna, 59, 08-400, Garwolin",Garwolin,,,overpass
Schibsted Tech Polska sp. z o.o.,PL,IT & Software,https://schibsted.pl,,"Pawia, 23, 31-154, Kraków",Kraków,,,overpass
Onet.pl,PL,IT & Software,https://www.onet.pl,,"Pilotów, 10",,,,overpass
REC Global Sp. z o. o.,PL,IT & Software,,,,,,,overpass
Tietoevry,PL,IT & Software,https://www.tietoevry.com,,,,,,overpass
KOBA - Serwis komputerowy,PL,IT & Software,https://www.koba.pl,+48 85 333 33 33,"Piastowska, 11, 15-207, Białystok",Białystok,https://www.linkedin.com/company/koba/,,overpass
HP,PL,IT & Software,,,,,,,overpass
Mobica,PL,IT & Software,,,,,,,overpass
Infomex Sp. z o.o.,PL,IT & Software,,,"Księdza Stanisława Słonki, 20a, 34-300, Żywiec",Żywiec,,,overpass
Polixel,PL,IT & Software,,,,,,,overpass
Treston,PL,IT & Software,http://www.treston.net,+48 71 738 11 60,"Opolska, 91/1",,,,overpass
NES EuroCon Sp. z. o.o.,PL,IT & Software,http://www.nes-europe.com,+48 693 208273,"Panewnicka, 29/4, 40-730, Katowice",Katowice,,,overpass
Bitstrefa,PL,IT & Software,https://bitstrefa.pl,+48 730 880 111,"Ciechanowska, 3, 06-300, Przasnysz",Przasnysz,,,overpass
EUVIC Sp. z o.o.,PL,IT & Software,http://www.euvic.pl,+48 32 2794942,"Przewozowa, 32, 44-100, Gliwice",Gliwice,,,overpass
HiSpeed,PL,IT & Software,http://hispeed.pl,+48 507 152 008;+48 500 287 090,,,https://www.linkedin.com/company/hispeed/,,overpass
ADE Internet,PL,IT & Software,https://ade.net.pl,+48 608 423523,"Kardynała Stefana Wyszyńskiego, 1, 28-340, Sędziszów",Sędziszów,,,overpass
Artnet Sp. z o.o.,PL,IT & Software,,+48 58 307 42 89,"Wały Piastowskie, 1, 80-855, Gdańsk",Gdańsk,,,overpass
Synergy Automation,PL,IT & Software,https://synergy-automation.com.pl,+48 790 752 928,"Krośnieńska, 23/11, 35-505, Rzeszów",Rzeszów,,,overpass
Sygnity,PL,IT & Software,,,"Wolności, 273, 41-800, Zabrze",Zabrze,,,overpass
Polman Software,PL,IT & Software,,,,,,,overpass
PC Serwis,PL,IT & Software,https://www.i-pcserwis.pl,+48 727 677 727,,,,,overpass
InterPc,PL,IT & Software,https://interpc.pl,+48 609 511 156;+48 609 511 661,"Księdza Prymasa Augusta Hlonda, 37, 41-933, Bytom",Bytom,,,overpass
BT Electronics,PL,IT & Software,,,,,,,overpass
mw4it Systemy Informatyczne,PL,IT & Software,http://www.mw4it.bizdg.pl,,,,https://www.linkedin.com/company/mw4it/,,overpass
MAT Usługi Informatyczne,PL,IT & Software,https://www.mat.net.pl,+48 12 252 06 00,"Rzemieślnicza, 1, 30-363, Kraków",Kraków,,,overpass
Asseco Poland S.A,PL,IT & Software,,,"Aleja Wojciecha Korfantego, 83A, 40-161, Katowice",Katowice,,,overpass
Atos Polska S.A.,PL,IT & Software,,,"Łąkowa, 11, Łódź",Łódź,,,overpass
Interka,PL,IT & Software,https://www.interka.pl,+48 34 359 84 15,,,,,overpass
Eversoft,PL,IT & Software,http://www.eversoft.com.pl,,"Jutrzenki, 177, 02-231, Warszawa",Warszawa,,,overpass
Power Media S.A.,PL,IT & Software,,,"Grabiszyńska, 241b",,,,overpass
"PIW ""ANFA"" s.c.",PL,IT & Software,https://www.anfa.pl,+48 33 853 35 65,"Plaskowiec, 17, 43-430, Skoczów",Skoczów,,,overpass
Nowa technologia,PL,IT & Software,https://nowatechnologia.com.pl,+48 85 874 22 53,"Bolesława Chrobrego, 1D/4, 15-057, Białystok",Białystok,,,overpass
T-Matic Grupa Computer Plus Sp. z o.o.,PL,IT & Software,,,,,,,overpass
MGM Systems S.A.,PL,IT & Software,,,,,,,overpass
Asseco Data Systems S.A.,PL,IT & Software,,,"Komitetu Obrony Robotników, 48, Warszawa",Warszawa,,,overpass
DreamLab Onet.pl,PL,IT & Software,https://www.dreamlab.pl,+48 12 277 40 00,"Pilotów, 10",,,,overpass
AW.NET Polska Sp. z o.o.,PL,IT & Software,https://www.toughelectronics.pl,,"Łączności, 96a, 05-552, Łazy",Łazy,,,overpass
Asseco Data Systems,PL,IT & Software,https://www.assecods.pl,+48225258601,,,,,overpass
SEDACO,PL,IT & Software,https://sedaco.pl/istqb,+48 58 333 12 45,"Szafarnia, 11, 80-755, Gdańsk",Gdańsk,,,overpass
ZAP-Kooperacja sp. z o.o.,PL,IT & Software,,,,,,,overpass
Transition Technologies S.A.,PL,IT & Software,,,,,https://www.linkedin.com/company/transition-technologies/,,overpass
Agencja Kreatywna Magico,PL,IT & Software,https://magico.pl,+48 816 42 05,"Ofiar Katynia, 2, 37-450, Stalowa Wola",Stalowa Wola,,,overpass
Infover,PL,IT & Software,https://infover.pl,+48 41 367 85 02,"Zagnańska, 61, 25-528, Kielce",Kielce,https://www.linkedin.com/company/infover/,,overpass
TextPartner,PL,IT & Software,https://textpartner.com,+48 32 204 13 22,,,https://www.linkedin.com/company/textpartner/,,overpass
RST Software Masters,PL,IT & Software,https://rst.software,,"Esperantystów, 17, 58-100, Świdnica",Świdnica,,,overpass
Informatyk.eu,PL,IT & Software,https://www.informatyk.eu,+48607197220,"aleja Piastów, 42B/5, 70-311, Szczecin",Szczecin,,,overpass
IT Engineering,PL,IT & Software,https://iten.com.pl,+48 690 274 828,"Siemianowicka, 98/6, 41-902, Bytom",Bytom,,,overpass
craws,PL,IT & Software,,,"Witolda Gombrowicza, 33/10, 59-220, Legnica",Legnica,,,overpass
Avidata,PL,IT & Software,,,,,,,overpass
"SHOCKStudio Sp. z o.o. - Strony www, grafika, gadżety",PL,IT & Software,https://shockstudio.pl,+48667226436,"Marii Konopnickiej, 41, 43-200, Pszczyna",Pszczyna,,,overpass
Biuro Informacji Turystycznej,PL,IT & Software,,,"Barcińska, 11, 88-170, Pakość",Pakość,,,overpass
O.I.S. Audax sp. z o.o.,PL,IT & Software,https://www.audax.com.pl,+48 44 724 7530,"Tomasza Ostrowskiego, 12, 97-200, Tomaszów Mazowiecki",Tomaszów Mazowiecki,,,overpass
Verall s.j.,PL,IT & Software,https://www.verall.com.pl,+48 44 724 4400,"Tomasza Ostrowskiego, 12, 97-200, Tomaszów Mazowiecki",Tomaszów Mazowiecki,,,overpass
Audax sp. z o.o. KSIĘGOWOŚĆ,PL,IT & Software,https://www.audax.com.pl,+48 44 724 7530,"Tomasza Ostrowskiego, 12, 97-200, Tomaszów Mazowiecki",Tomaszów Mazowiecki,,,overpass
SI-Consulting,PL,IT & Software,https://www.si-consulting.pl,,"Antoniego Słonimskiego, 1-1a, 50-340",,,,overpass
Yesnet.pl,PL,IT & Software,,,,,,,overpass
Afisz Media,PL,IT & Software,https://afiszmedia.pl,,"Plac Jana Kilińskiego, 2, 35-005, Rzeszów",Rzeszów,,,overpass
IT Wic Feniks,PL,IT & Software,https://siec.wic.pl,+48 322599523,"Opolska, 5, 40-084, Katowice",Katowice,,,overpass
Setapp,PL,IT & Software,https://setapp.pl,+48 506 798 998,"Wojskowa, 6, 60-792, Poznań",Poznań,,,overpass
PROXIMA,PL,IT & Software,,,"10, 86-212",,,,overpass
Tech-Instal Marcin Osemka,PL,IT & Software,https://tech-instal.eu,+48 516516089,"Dębowa, 1, 07-130, Gwizdały",Gwizdały,,,overpass
Cer-Tech,PL,IT & Software,https://www.cer-tech.com,+48 509279612,"Doktora Józefa Putka, 5, 34-100, Wadowice",Wadowice,,,overpass
Rozbark-Net,PL,IT & Software,https://www.rozbark.net.pl,,"Bartosza Głowackiego, 2c/5, 41-902, Bytom",Bytom,,,overpass
Iware sp. z o.o.,PL,IT & Software,https://iware.pl,+48 713 364 826,"aleja Armii Krajowej, 6b/4, 50-541, Wrocław",Wrocław,,,overpass
Syncron Poland,PL,IT & Software,https://www.syncron.com,,"Twarda, 4",,,,overpass
E-Triton,PL,IT & Software,,,,,,,overpass
UBS Offshore Development Center,PL,IT & Software,,,,,,,overpass
Les Comp,PL,IT & Software,,,,,,,overpass
Asklepios. Usługi informatyczne. Knaziuk J,PL,IT & Software,,,"Śliczna, 59, 50-566, Wrocław",Wrocław,,,overpass
Toucan Systems - software house,PL,IT & Software,https://toucan-systems.pl,+48 58 712 94 94,"Aleja Grunwaldzka, 103A, 80-244, Gdańsk",Gdańsk,,,overpass
Arthizm,PL,IT & Software,http://arthizm.com,,,,,,overpass
Hostovita.pl,PL,IT & Software,https://hostovita.pl,+48883277972,"Grunwaldzka, 40, Rzeszów",Rzeszów,,,overpass
KOPnet S.C.,PL,IT & Software,,,"Mikołaja Kopernika, 47/1A, 44-117, Gliwice",Gliwice,,,overpass
Multinet Sp. z o.o.,PL,IT & Software,,,"Mikołaja Kopernika, 47/1A, 44-117, Gliwice",Gliwice,,,overpass
DES ART sp. z o.o.,PL,IT & Software,http://desart.com.pl,+48 58 763 03 85,"Czechosłowacka, 3, 81-969, Gdynia",Gdynia,,,overpass
Cador Constulting sp. z o.o.,PL,IT & Software,https://cador.pl,+48 58 782 02 80,"Czechosłowacka, 3, 81-969, Gdynia",Gdynia,,,overpass
Info-Partner,PL,IT & Software,https://info-partner.pl,+48 32 750 56 06,,,,,overpass
RavenIT,PL,IT & Software,https://www.raven-it.pl,,"Jagiellońska, 13, 70-473, Szczecin",Szczecin,,,overpass
GemsNet - Agencja interaktywna,PL,IT & Software,https://www.gemsnet.pl,,"Stawowa, 26B/24, 85-323, Bydgoszcz",Bydgoszcz,https://www.linkedin.com/company/gemsnet/,,overpass
LIFE SYSTEM Artur Fic,PL,IT & Software,https://www.lifesystem.pl,+48 17 773 17 00; +48 664 084 412,"Adama Mickiewicza, 8, 39-300, Mielec",Mielec,,,overpass
Multisoft S.A.,PL,IT & Software,,,"Wiejska, 2, 65-609, Zielona Góra",Zielona Góra,,,overpass
GSD Software Polska Sp. z o.o.,PL,IT & Software,http://gsd.pl,+48 42 290 97 70,"Wydawnicza, 1/3, 92-333, Łódź",Łódź,,,overpass
RankHouse,PL,IT & Software,https://rankhouse.pl,,,,,,overpass
InfoDetect Agencja Detektywistyczna,PL,IT & Software,https://infodetect.pl,,"Pana Balcera, 6/9, 20-631, Lublin",Lublin,,,overpass
Usługi Informatyczne Leszek Leloch,PL,IT & Software,,,"Gliwicka, 22, 44-180, Toszek",Toszek,,,overpass
TOP S.A.,PL,IT & Software,,,"Władysława Warneńczyka, 3, 35-612, Rzeszów",Rzeszów,,,overpass
Asseco Business Solutions SA,PL,IT & Software,,,"Konrada Wallenroda, 4c, 20-607, Lublin",Lublin,,,overpass
Google Campus Warsaw,PL,IT & Software,https://www.campus.co/warsaw/en,,,,,,overpass
wFirma.pl,PL,IT & Software,,,,,,,overpass
Luxoft,PL,IT & Software,https://www.luxoft.com,+48 12 211 0600,"Aleja Generała Tadeusza Bora-Komorowskiego, 25d, 31-476, Kraków",Kraków,,,overpass
DOTSENS,PL,IT & Software,https://www.dotsens.com,,"Władysława Trylińskiego, 16, 10-683, Olsztyn",Olsztyn,,,overpass
Lufthansa Systems Poland,PL,IT & Software,https://www.lhsystems.pl/lhsystems.html,,,,,,overpass
Agencja Marketingowa M16.pl,PL,IT & Software,https://www.m16.pl,+48 514 10 16 16,"Marszałka Józefa Piłsudskiego, 43-500, Czechowice-Dziedzice",Czechowice-Dziedzice,https://www.linkedin.com/company/m16/,,overpass
Capgemini,PL,IT & Software,https://www.capgemini.com/pl-pl/opole,+48 323122400,,,,,overpass
Atem Polska - Dział Inwestycji i Wdrożeń,PL,IT & Software,https://www.axians.pl,,"Stefana Żeromskiego, 9, 60-544, Poznań",Poznań,https://www.linkedin.com/company/axians/,,overpass
AlphaNet,PL,IT & Software,,+48 32 441 63 46,"Małobądzka, 4a, 41-214, Sosnowiec",Sosnowiec,,,overpass
More From It,PL,IT & Software,,,"Plac Solny, 14A/6, 50-062, Wrocław",Wrocław,,,overpass
Ideative,PL,IT & Software,,,"Władysława Trylińskiego, 16, Olsztyn",Olsztyn,,,overpass
Visacom,PL,IT & Software,,,"Władysława Trylińskiego, 8, 10-683, Olsztyn",Olsztyn,,,overpass
LastLevel,PL,IT & Software,,,"Władysława Trylińskiego, 16, 10-683, Olsztyn",Olsztyn,https://www.linkedin.com/company/lastlevel/,,overpass
Programiści,PL,IT & Software,https://programisci.eu,+48 728 924 927,"Władysława Trylińskiego, 2, 10-683, Olsztyn",Olsztyn,,,overpass
CHARGELITY,PL,IT & Software,,,"Władysława Trylińskiego, 14, 10-683, Olsztyn",Olsztyn,,,overpass
EKOSYSTEM,PL,IT & Software,,,"Władysława Trylińskiego, 10, Olsztyn",Olsztyn,,,overpass
Comp S.A.,PL,IT & Software,https://www.comp.com.pl,+48225703800,,,,,overpass
TiMSI,PL,IT & Software,http://www.timsi.pl,,,,,,overpass
Ailleron S.A.,PL,IT & Software,http://ailleron.com,+48 122523400,,,,,overpass
OWL Sp z oo,PL,IT & Software,http://www.owlpolska.pl,+48 533 523 064,"Zacisze, 16a, Zielona Góra",Zielona Góra,,,overpass
Logintrade,PL,IT & Software,https://www.logintrade.pl,,,,,,overpass
Veracomp S.A.,PL,IT & Software,http://www.veracomp.pl,+48 122525555,,,,,overpass
FUTURITI,PL,IT & Software,https://futuriti.pl,+48 12 3572002,"Doktora Józefa Babińskiego, 69, 30-393, Kraków",Kraków,,,overpass
BrainworkZ,PL,IT & Software,http://brainworks.pl,+48 504 410 909,"Edwarda Jelinka, 31, 01-646, Warszawa",Warszawa,https://www.linkedin.com/company/brainworks/,,overpass
EMM8,PL,IT & Software,https://emm8.pl,+48 603 338 970,"Okrąg, 3A, 00-415, Warszawa",Warszawa,,,overpass
Mobica Limited,PL,IT & Software,,,,,,,overpass
Centrum Informatyki,PL,IT & Software,,,,,,,overpass
Google Polska,PL,IT & Software,,,,,,,overpass
SJSI,PL,IT & Software,https://sjsi.org,,,,,,overpass
DPS,PL,IT & Software,,,,,,,overpass
Talex,PL,IT & Software,,,,,,,overpass
ITeam,PL,IT & Software,https://www.iteam.pl,,,,,,overpass
Onwelo,PL,IT & Software,,,"Nałęczowska, 14, Lublin",Lublin,,,overpass
Aptus.pl Sp. z o.o.,PL,IT & Software,https://www.aptus.pl,+48 32 607 31 80,"Plac Pod Lipami, 5, 40-476, Katowice",Katowice,https://www.linkedin.com/company/aptus/,,overpass
AttHost Sp. z o.o.,PL,IT & Software,https://atthost.pl,+48 242424000,"Aleja Józefa Piłsudskiego, 35, 09-407, Płock",Płock,,,overpass
Amrad Komputer S.C.,PL,IT & Software,https://amrad.eu,+48 61 44 51 030,"Cypriana Kamila Norwida, 7, 64-300, Nowy Tomyśl",Nowy Tomyśl,,,overpass
Monterail,PL,IT & Software,https://www.monterail.com,,,,,,overpass
Gorrion Software House,PL,IT & Software,,,"Okopowa, 2a, 44-100, Gliwice",Gliwice,,,overpass
Transition Technologies,PL,IT & Software,,,,,,,overpass
Webkon,PL,IT & Software,https://webkon.eu,+48785976866,,,,,overpass
InterBit,PL,IT & Software,,,,,,,overpass
Infopark Polska,PL,IT & Software,https://infopark.pl,+48 71 8811222,"Marszałka Józefa Piłsudskiego, 101, 50-016, Wrocław",Wrocław,,,overpass
World Support Service Sp. z o.o.,PL,IT & Software,https://wspts.pl,+48 7754 30 120,"Technologiczna, 2, 45-839, Opole",Opole,,,overpass
Wejher-Komputer,PL,IT & Software,https://www.wejherkomputer.pl,+48 58 672 43 66,"Zachodnia, 18, 84-200, Wejherowo",Wejherowo,,,overpass
Salumanus Sp. z o.o.,PL,IT & Software,https://www.salumanus.com,+48 122940001,,,https://www.linkedin.com/company/salumanus/,,overpass
Ailleron S.A. Biuro Warszawa,PL,IT & Software,,,,,,,overpass
Platforma biznesu,PL,IT & Software,,,,,,,overpass
Sollers,PL,IT & Software,,,"Spokojna, 2, 20-400, Lublin",Lublin,https://www.linkedin.com/company/sollers/,,overpass
Floralabels.pl,PL,IT & Software,https://floralabels.pl,+48 52 3214404,"Jagiellońska, 10, 85-067, Bydgoszcz",Bydgoszcz,,,overpass
Great Call,PL,IT & Software,https://greatcall.pl,,,,,,overpass
GIS-Expert sp. z o.o.,PL,IT & Software,https://www.gis-expert.pl,,"Vetterów, 1, 20-277, Lublin",Lublin,,,overpass
tech.net.pl Paweł Mejza,PL,IT & Software,,,"Adama Mickiewicza, 53d, 32-650, Kęty",Kęty,,,overpass
EINSER - Strony Internetowe Białystok,PL,IT & Software,https://www.einser.pl,,,,,,overpass
Edge One Solutions,PL,IT & Software,,,"Nałęczowska, 14, 20-701, Lublin",Lublin,,,overpass
eLeader,PL,IT & Software,,,"Nałęczowska, 16, 20-701, Lublin",Lublin,,,overpass
NEVCOM,PL,IT & Software,https://nevcom.pl,+48 324417420,"Osiedle Południe, 37, 44-253, Rybnik",Rybnik,,,overpass
Silvair,PL,IT & Software,,,,,,,overpass
Digpro,PL,IT & Software,,,,,,,overpass
Gryftec,PL,IT & Software,,,,,,,overpass
Easykomp,PL,IT & Software,,,,,,,overpass
Moonbite S.A.,PL,IT & Software,https://www.moonbite.pl,+48796560480,"Pułkownika Kazimierza Iranka-Osmeckiego, 6b, 35-506, Rzeszów",Rzeszów,https://www.linkedin.com/company/moonbite/,,overpass
Signati Spółka z o.o.,PL,IT & Software,https://signati.pl,+48124466780,"3 Maja, 7a/4, 32-005, Niepołomice",Niepołomice,,,overpass
Geo-System,PL,IT & Software,https://www.geo-system.com.pl,+48 22 847 35 80,"Puławska, 324, 02-845, Warszawa",Warszawa,,,overpass
Konwerga,PL,IT & Software,https://konwerga.pl/pl,+48 612255200,,,,,overpass
IBM,PL,IT & Software,https://www.ibm.com/ibm/pl/pl,,,,https://www.linkedin.com/company/ibm/,,overpass
Bluepoint,PL,IT & Software,https://blue-point.pl,,,,,,overpass
Scope-IT,PL,IT & Software,,,"Mieszka I, 39, 66-400, Gorzów Wielkopolski",Gorzów Wielkopolski,,,overpass
squareTec,PL,IT & Software,https://www.squaretec.pl,+48523205720,"Władysława Broniewskiego, 4, 85-816, Bydgoszcz",Bydgoszcz,,,overpass
Ocado Technology,PL,IT & Software,,,"Szewska, 8, 51-116, Wrocław",Wrocław,,,overpass
Nomad,PL,IT & Software,https://nomad.com.pl,+48586609999,,,,,overpass
VS DATA,PL,IT & Software,https://www.vsdata.pl,+48586614528,,,,,overpass
dr Laptop,PL,IT & Software,https://drlaptop.pl,+48585005510,,,,,overpass
Output42,PL,IT & Software,https://www.output42.com,,,,https://www.linkedin.com/company/output42/,,overpass
Internet Media Polska,PL,IT & Software,https://internet-media.pl,,,,,,overpass
Intellect s.c.,PL,IT & Software,,,,,,,overpass
Britenet,PL,IT & Software,https://britenet.com.pl,,,,,,overpass
Billennium S.A.,PL,IT & Software,https://billennium.pl,,"Gęsia, 3, 20-719, Lublin",Lublin,,,overpass
Wytwórnia Telewizyjno-Filmowa Alfa,PL,IT & Software,https://alfatv.pl,+48 91 432 89 81 83,,,,,overpass
home.pl,PL,IT & Software,https://home.pl,+48 504 502 500,,,,,overpass
Delkom Group,PL,IT & Software,https://delkomgroup.pl,,,,,,overpass
LBweb,PL,IT & Software,https://lbweb.pl,+48 725 285 256,"Gioacchino Rossiniego, 15/4, 03-289, Warszawa",Warszawa,,,overpass
Edicom sp. z o.o.,PL,IT & Software,https://edicom.pl,+48 601 712 217,"Doktora Bronisława Hagera, 41, 41-800, Zabrze",Zabrze,,,overpass
Matinternet s.c.,PL,IT & Software,https://www.matinternet.pl,+48182014083,"Księdza Józefa Stolarczyka, 12, 34-500, Zakopane",Zakopane,,,overpass
Siteimpulse,PL,IT & Software,https://www.siteimpulse.com,+48222195800,"Rymanowska, 3, 02-916, Warszawa",Warszawa,https://www.linkedin.com/company/siteimpulse/,,overpass
Starnet Telecom,PL,IT & Software,,,"Aleja Armii Ludowej, 28, 00-609, Warszawa",Warszawa,https://www.linkedin.com/company/starnet-telecom/,,overpass
Citimedia.pl,PL,IT & Software,,,"Aleja Armii Ludowej, 28, 00-609, Warszawa",Warszawa,,,overpass
Cybercom Poland Sp. z o.o.,PL,IT & Software,,,"Unii Lubelskiej, 4c, 85-059, Bydgoszcz",Bydgoszcz,,,overpass
Galvatron,PL,IT & Software,,,"38b, 55-093",,,,overpass
Atinea,PL,IT & Software,https://atinea.pl,+48 530 033 835,"Wiktorska, 17A, 02-587, Warszawa",Warszawa,,,overpass
SoftServe,PL,IT & Software,https://www.softserveinc.com,+48 71 382 28 00,"Jaworska, 11, 53-612, Wrocław",Wrocław,,,overpass
Informatyk,PL,IT & Software,http://facebook.com/zaufanyinformatyk,+48 690 303 674,"Saperska, 38b, Poznań",Poznań,,,overpass
Alterkom,PL,IT & Software,http://www.alterkom.pl,+48 12 654 06 85;+48 22 213 92 06;+48 12 263 01 57,"Borkowska, 25B/U2, 30-438, Kraków",Kraków,,,overpass
SEBprojekt.pl | strony www,PL,IT & Software,https://www.sebprojekt.pl,+48 606 205 088,"Stanisława Spychalskiego, 13",,,,overpass
Perceptus sp. z o.o. Laboratorium badawcze,PL,IT & Software,,,"Nowy Kisielin-Technologiczna, 8, 66-002, Zielona Góra",Zielona Góra,,,overpass
Miquido,PL,IT & Software,https://www.miquido.com,+48 536 083 559,,,,,overpass
ERICSSON,PL,IT & Software,,,,,,,overpass
Amazon Development Center Poland z o.o.,PL,IT & Software,https://www.amazon.jobs/pl/landing_pages/gdansk-amazon-development-center,,"Aleja Grunwaldzka, 472, 80-309, Gdańsk",Gdańsk,,,overpass
eiNET,PL,IT & Software,https://einet.eu,+48327970730,,,,,overpass
Fingo,PL,IT & Software,https://fingo.pl,+48 71 332 99 60,"plac Powstańców Śląskich, 7, 53-329, Wrocław",Wrocław,,,overpass
R-SOFT STUDIO Sp. z o. o.,PL,IT & Software,https://rsoftstudio.pl,+48 81 440 83 00,"Aleje Racławickie, 8/14, 20-037, Lublin",Lublin,,,overpass
VentureDevs,PL,IT & Software,https://venturedevs.com,,"Krakowskie Przedmieście, 54, 20-002, Lublin",Lublin,,,overpass
Nokia,PL,IT & Software,https://nokiawroclaw.pl,,"Lotnicza, 12, 54-155, Wrocław",Wrocław,,,overpass
Softwebo,PL,IT & Software,https://www.softwebo.pl,+48 695 610 095,"Gwiaździsta, 7A, 01-651, Warszawa",Warszawa,,,overpass
Live Production,PL,IT & Software,,,"Kosynierów, 3a, 64-100, Leszno",Leszno,,,overpass
