name,country,industry,website,phone,address,city,linkedin_url,google_maps_url,source
San Pro,PL,Construction,,,,,,,overpass
BL Projekt Biuro Projektów,PL,Construction,,,,,,,overpass
Climatic,PL,Construction,https://climatic.pl,+48 22 753 27 00,,,,,overpass
"Thermofasada - Okna, Drzwi, Tarasy - Poznań",PL,Construction,https://www.thermofasada.pl,+48 502 390 607,"Poznańska, 18, 60-185, Skórzewo",Skórzewo,,,overpass
Siódme Niebo,PL,Construction,https://siodme-niebo.pl,,,,,,overpass
Instalator,PL,Construction,http://ppinstalator.net,+48 91 421 19 22,"Nieduża, 4/1, 71-531, Szczecin",Szczecin,,,overpass
Dział Techniczno-Eksploatacyjny Spółdzielni Mieszkaniowej,PL,Construction,https://sm.kolo.pl,+48 63 26 10 635,,,,,overpass
Stępiński,PL,Construction,,,,,,,overpass
MajorBud,PL,Construction,,+48 73 332 26 31,,,,,overpass
Edag,PL,Construction,,,,,,,overpass
Sitech,PL,Construction,,,,,https://www.linkedin.com/company/sitech/,,overpass
Sweco,PL,Construction,,,,,,,overpass
GeoSpectrum,PL,Construction,,,,,,,overpass
Sedenum,PL,Construction,,,"Naddnieprzańska, 26",,,,overpass
Vistal Gdynia S.A.,PL,Construction,,,,,,,overpass
SYSTRA,PL,Construction,https://www.systra.com/poland,+48 71 733 64 70,"Komandorska, 12, 50-022, Wrocław",Wrocław,,,overpass
POLAQUA,PL,Construction,https://s19-obwodnicakocka.pl,,,,https://www.linkedin.com/company/polaqua/,,overpass
UGOS,PL,Construction,,,"Mysikrólika, 2A",,,,overpass
Inżynier Arkadiusz Jaczun,PL,Construction,https://inzjaczun.pl,+48 02787,"Franciszka Żwirki i Stanisława Wigury, 84, 87-100, Toruń",Toruń,,,overpass
AW-DOM,PL,Construction,https://aw-dom.pl,,,,,,overpass
Grupa Wyburzeniowa Południe,PL,Construction,https://grupawyburzeniowa.pl,+48 32 244 56 26,"Szpaków, 21",,,,overpass
Meblodom Plus,PL,Construction,https://meblodomplus.pl,,,,,,overpass
NSO PORR,PL,Construction,https://porr.pl,+48 71 333 00 77,"Kosmonautów, 190, 51-127, Wrocław",Wrocław,,,overpass
Ayesa Polska Sp. z o.o.,PL,Construction,https://www.ayesa.com.pl,+48 784 020 947,"Szyb Walenty, 26a, 41-700, Ruda Śląska",Ruda Śląska,,,overpass
TB-Tech,PL,Construction,,,,,,,overpass
EPC Projekt,PL,Construction,https://epcprojekt.pl,,,,,,overpass
Algo Polska,PL,Construction,,,,,,,overpass
ZDI,PL,Construction,https://zdi.pl,,,,,,overpass
Power Source,PL,Construction,,,,,,,overpass
Echo-Test Team,PL,Construction,,,,,,,overpass
Teldream,PL,Construction,,,"Ludwika Beethovena, 23",,,,overpass
Smolnik Michał,PL,Construction,,,"Brzezińska, 40, 44-203, Rybnik",Rybnik,,,overpass
R.A.W. BUD,PL,Construction,,+48 791 442 924,,,,,overpass
Gascontrol Polska Sp. z o.o.,PL,Construction,https://gascontrol-polska.pl,+48 32 448 34 08,"Pszczyńska, 60, 43-267, Suszec",Suszec,,,overpass
TÜV SÜD Polska Sp. z o.o.,PL,Construction,https://www.tuvsud.com/pl-pl,+48 32 348 00 22,"Działkowa, 8, 41-506, Chorzów",Chorzów,,,overpass
Budownictwo Plus,PL,Construction,,,"Marka Kotańskiego, 8, Olsztyn",Olsztyn,,,overpass
KM Project,PL,Construction,https://kmproject.pl,,,,,,overpass
Anhi Tech,PL,Construction,https://anhi-tech.pl,,,,,,overpass
Pracownia Konstrukcyjna Narzędzi Roman Ziemba,PL,Construction,https://www.pknziemba.pl,+48 22 781 09 30,"Przemysłowa, 2, 05-220, Zielonka",Zielonka,,,overpass
AutomaticBlue,PL,Construction,https://automaticblue.pl,+48 691 753 114,"Kiczmachów, 1, 46-320, Kowale",Kowale,,,overpass
Arthur-Rem-Burzyński,PL,Construction,https://www.facebook.com/profile.php?id=61578533378507,+48 798322605,,,,,overpass
Instal-Bud Sanok,PL,Construction,https://instalbud.sanok.pl,,,,,,overpass
BUD-KRIS,PL,Construction,http://www.remontujkris.pl,+48 728 133 444,,,,,overpass
MarineTeknik,PL,Construction,,,,,,,overpass
Marlo,PL,Construction,https://sites.google.com/view/marlo-ogrodzenia,+48 573 954 670;+48 667 879 147,,,,,overpass
Fox Ogrodzenia,PL,Construction,,+48 790 750 736,,,,,overpass
Damen Engineering Gdańsk Sp. z o.o.,PL,Construction,https://www.damen.com/companies/damen-engineering-gdansk,+48 533 600 006,"Aleja Grunwaldzka, 415, 80-309, Gdańsk",Gdańsk,,,overpass
IN-PRO Sp. z o.o.,PL,Construction,https://in-pro.com.pl,+48 81 745 33 13,"Poznańska, 29, 20-731, Lublin",Lublin,,,overpass
PM Group,PL,Construction,,,,,,,overpass
biuro budowy KAMARO,PL,Construction,,,"Cyganka, 22, 87-800, Włocławek",Włocławek,,,overpass
"Pro-Kamro - Druk 3D, SCHE",PL,Construction,https://www.pro-kamro.pl,+48692025085,"Krzysztofa Arciszewskiego, 25/96, 60-269, Poznań",Poznań,,,overpass
"Pro-Kamro - SCHE, Druk 3d",PL,Construction,https://www.pro-kamro.com,+48692025085,"Osiedle Piastowskie, 102/50, 61-164, Poznań",Poznań,,,overpass
Taksi,PL,Construction,,,"Bokserska, 15",,https://www.linkedin.com/company/taksi/,,overpass
"PRO-KAMRO - Druk 3D, Projektowanie CAD, SCHE",PL,Construction,https://www.pro-kamro.pl,+48 692 025 085,"Rokity, 10, 60-195, Poznań",Poznań,,,overpass
Quaspe,PL,Construction,https://quaspe.pl,+48 668 650 556,"Zbigniewa Religi, 4, 15-797, Białystok",Białystok,https://www.linkedin.com/company/quaspe/,,overpass
Dachlux - Kumor,PL,Construction,https://www.dachlux.eu,+48 15 879 43 39,,,,,overpass
AMAT,PL,Construction,https://amat.pl,+48 22 670 00 83,"Jagiellońska, 88, 00-992, Warszawa",Warszawa,,,overpass
Strabag,PL,Construction,,,,,https://www.linkedin.com/company/strabag/,,overpass
VACAT,PL,Construction,https://vacat.info.pl,+48 85 744 55 77,"Bitwy Białostockiej, 8, 15-103, Białystok",Białystok,,,overpass
image,PL,Construction,,,,,,,overpass
Hydro-Labor,PL,Construction,,,,,,,overpass
WPUB Eko,PL,Construction,,,"Obwodowa, 48, 84-240, Reda",Reda,,,overpass
USŁUGI BHP I PPOŻ,PL,Construction,,+48 785 440308,"Bytomska, 16, 40-149, Katowice",Katowice,,,overpass
iQANTO-FiRAC Agencja Ostrów Wielkopolski,PL,Construction,https://www.firac.pl,+48 690 433 555,"Wiejska, 2, 63-400, Ostrów Wielkopolski",Ostrów Wielkopolski,,,overpass
Przedsiębiorstwo Robót Drogowo-Mostowych S.A.,PL,Construction,https://www.prdmkolo.pl,+48 63 272 02 06,,,,,overpass
Warszawskie Przedsiębiorstwo Mostowe Mosty Sp. z o.o.,PL,Construction,,,"Marywilska, 40, 03-228, Warszawa",Warszawa,,,overpass
P.H.U. Wittchen,PL,Construction,,,,,,,overpass
Ciepłownik EkoInwestycje,PL,Construction,https://www.cieplownik.pl,+48 61 651 74 99,,,,,overpass
Drawex,PL,Construction,https://www.drawex.pl,+48 81 740 88 07;+48 81 740 88 42;+48 81 740 88 43,"Magnoliowa, 4, 20-143, Lublin",Lublin,,,overpass
