name,country,industry,website,phone,address,city,linkedin_url,google_maps_url,source
Van Riezen,NL,Real Estate,https://www.vanriezenvastgoed.nl,,"Molenweg, 242, 8012WT, Zwolle",Zwolle,,,overpass
Huis van Verhuur,NL,Real Estate,https://www.huisvanverhuur.nl,,"Assendorperstraat, 38, 8011KB, Zwolle",Zwolle,,,overpass
Ten Brinke,NL,Real Estate,https://www.tenbrinkemakelaardij.nl,,"Eendrachtstraat, 79, 8012VW, Zwolle",Zwolle,,,overpass
Van Wonen,NL,Real Estate,,,"Willemsvaart, 21, 8019AB, Zwolle",Zwolle,,,overpass
Deltawonen woningstichting,NL,Real Estate,,,"Veerallee, 30, 8019AD, Zwolle",Zwolle,,,overpass
Van Amerom Makelaardij,NL,Real Estate,https://www.vanamerom.com,,"Sassenstraat, 1, 8011PA, Zwolle",Zwolle,,,overpass
Muller,NL,Real Estate,https://www.mullerbog.nl,,"Kamperstraat, 10, 8011LM, Zwolle",Zwolle,https://www.linkedin.com/company/muller/,,overpass
Woonfabriek,NL,Real Estate,https://www.woonfabriekzwolle.nl,,"Assiesstraat, 126, 8011XV, Zwolle",Zwolle,,,overpass
Margadant,NL,Real Estate,https://www.margadant.nl,,"Nieuwe Markt, 15, 8011PE, Zwolle",Zwolle,,,overpass
Lenferink Groep,NL,Real Estate,https://www.lenferinkgroep.nl,,"Ter Pelkwijkpark, 18, 8011SH, Zwolle",Zwolle,,,overpass
Boekenrode,NL,Real Estate,https://www.boekenrode.nl,,"Eekwal, 20, 8011LD, Zwolle",Zwolle,,,overpass
Edwin van Vilsteren makelaardij,NL,Real Estate,https://www.evvmakelaardij.nl,,"Thorbeckegracht, 21, 8011VM, Zwolle",Zwolle,,,overpass
De Graaf van Vilsteren,NL,Real Estate,https://www.degraafvanvilsteren.nl,,"Eekwal, 31, 8011LB, Zwolle",Zwolle,,,overpass
Bij Barbel,NL,Real Estate,https://bijbarbel.nl,,"Thorbeckegracht, 45, 8011VN, Zwolle",Zwolle,,,overpass
Ten Hag Makelaars,NL,Real Estate,,,"Vispoortenplas, 8, 8011TH, Zwolle",Zwolle,,,overpass
Van der Hoek Makelaardij,NL,Real Estate,https://www.vanderhoekmakelaars.nl,,,,,,overpass
Van Der Linden Makelaardij,NL,Real Estate,https://www.vanderlinden.nl/makelaar-zwolle,,"Diezerkade, 6, 8021CW, Zwolle",Zwolle,https://www.linkedin.com/company/vanderlinden/,,overpass
Boertjes Horst,NL,Real Estate,https://www.boertjeshorst.nl,,"Rembrandtlaan, 7, 8021DC, Zwolle",Zwolle,,,overpass
Posthuis,NL,Real Estate,https://www.posthuis.eu,,"Zuidwal, 52, 8051GX, Hattem",Hattem,,,overpass
Veltkamp & Stam Admono Makelaars,NL,Real Estate,https://veltkampenstam.nl,+31 38 444 7111,"Ridderstraat, 56, 8051EH, Hattem",Hattem,,,overpass
Salland Makelaardij,NL,Real Estate,https://www.sallandmakelaardij.com,,"Schoolstraat, 16a, 8102EM, Raalte",Raalte,,,overpass
Makelaardij Bosch,NL,Real Estate,https://www.boschmakelaardij.nl,,"de Plas, 6, 8102CS, Raalte",Raalte,,,overpass
Hypotheekadvies Wolvega,NL,Real Estate,https://www.hypotheekadvieswolvega.nl,,"Hoofdstraat Oost, 22, 8471JL, Wolvega",Wolvega,,,overpass
De Woudenhof,NL,Real Estate,https://www.woudenhof.nl,,"Hoofdstraat Oost, 51, 8471JJ, Wolvega",Wolvega,,,overpass
Isaak Makelaardij,NL,Real Estate,https://www.isaak.nl,,"C. van Eesterenlaan, 1-3, 1019JK, Amsterdam",Amsterdam,,,overpass
Ooms,NL,Real Estate,,,"Westerwater, 44, 2651JN, Berkel en Rodenrijs",Berkel en Rodenrijs,,,overpass
Dekkers de Groot,NL,Real Estate,,,"Van Boetzelaerlaan, 110, 2581AN, 's-Gravenhage",'s-Gravenhage,,,overpass
Wolters Housing,NL,Real Estate,,,"Dr. Lelykade, 249, 2583JZ, 's-Gravenhage",'s-Gravenhage,,,overpass
Reichman & Rommelaar,NL,Real Estate,,,"Cornelis de Wittlaan, 39, 2582AB, 's-Gravenhage",'s-Gravenhage,,,overpass
Estatum,NL,Real Estate,https://www.estatum.nl,+31 36 549 0628,"Havenzicht, 72, 1357NR, Almere",Almere,,,overpass
De Hypotheekshop / Van Dullink,NL,Real Estate,https://www.vandullink.nl,+31 10 511 4455,"Kerksingel, 2, 2651CC, Berkel en Rodenrijs",Berkel en Rodenrijs,,,overpass
van Dullink,NL,Real Estate,https://vandullink.nl,+31 10 511 4455,"Kerksingel, 7, 2651CC, Berkel en Rodenrijs",Berkel en Rodenrijs,,,overpass
Immobilia,NL,Real Estate,https://www.immobilia.nl,+31 10 511 0545,"Berkelse Poort, 95, 2651JX, Berkel en Rodenrijs",Berkel en Rodenrijs,https://www.linkedin.com/company/immobilia/,,overpass
Fundament,NL,Real Estate,,,"Dorpsstraat, 5, 2661CD, Bergschenhoek",Bergschenhoek,,,overpass
3B Makelaardij,NL,Real Estate,https://www.3bmakelaardij.nl/nl/home,,"Kerkstraat, 7, 2661CB, Bergschenhoek",Bergschenhoek,,,overpass
Makelaardij Mouthaan,NL,Real Estate,,,"Julianalaan, 41, 2628BB, Delft",Delft,,,overpass
Programmabureau Rijswijk Buiten,NL,Real Estate,,,"Van Rijnweg, 3b, 2286KC, Rijswijk",Rijswijk,,,overpass
Morris,NL,Real Estate,https://www.morrismakelaardij.nl,+31 15 761 8128,"Dijkshoornseweg, 37a, 2635EJ, Den Hoorn",Den Hoorn,,,overpass
Van Gulden Makelaardij,NL,Real Estate,,+31 15 241 1011,"Krakeelpolderweg, 39, 2613NW, Delft",Delft,,,overpass
Van Leerdam,NL,Real Estate,,,"Fluitekruid, 64, 2635KT, Den Hoorn",Den Hoorn,,,overpass
Van Daal makelaardij,NL,Real Estate,,,"Voldersgracht, 33, 2611EV, Delft",Delft,,,overpass
Roepman Makelaardij,NL,Real Estate,https://www.roepman.nl,,"Molslaan, 43, 2611RJ, Delft",Delft,,,overpass
Oviron,NL,Real Estate,,,"Willem Dreeslaan, 192, 2729NJ, Zoetermeer",Zoetermeer,,,overpass
Lammers,NL,Real Estate,,,"Willem Dreeslaan, 221, 2729NE, Zoetermeer",Zoetermeer,,,overpass
Holland Huis,NL,Real Estate,,,"Parkdreef, 348, 2724EZ, Zoetermeer",Zoetermeer,,,overpass
Rebel,NL,Real Estate,,,"Duitslandlaan, 17, 2711BG, Zoetermeer",Zoetermeer,,,overpass
Business Connect,NL,Real Estate,https://www.business-connect.nl,+31 79 316 1020,"Dorpsstraat, 171, 2712AH, Zoetermeer",Zoetermeer,,,overpass
Schieland Borsboom,NL,Real Estate,,,"Eerste Stationsstraat, 31, 2712HB, Zoetermeer",Zoetermeer,,,overpass
Van Brero & Breugem,NL,Real Estate,,,"Dorpsstraat, 33, 2712AB, Zoetermeer",Zoetermeer,,,overpass
Van 't Hof,NL,Real Estate,https://www.vanthof.nl,+31 79 34 22 788,"Duitslandlaan, 430, 2711BN, Zoetermeer",Zoetermeer,,,overpass
Verlaan,NL,Real Estate,https://www.verlaanmakelaardij.nl,+31 79 362 0555,"Vlamingstraat, 5, 2712BZ, Zoetermeer",Zoetermeer,,,overpass
De Drie Kastelen,NL,Real Estate,,,"Dorpsstraat, 56, 2712AM, Zoetermeer",Zoetermeer,,,overpass
Van As Makelaardij,NL,Real Estate,,,"Eerste Stationsstraat, 61, 2712HC, Zoetermeer",Zoetermeer,,,overpass
Nivita Makelaars O. G.,NL,Real Estate,,,"Jaap Hoekdreef, 18, 2492JS, 's-Gravenhage",'s-Gravenhage,,,overpass
Dennis de Makelaar,NL,Real Estate,,,,,,,overpass
Uw Makelaar,NL,Real Estate,,,"Schiekade, 1A, 3033BA, Rotterdam",Rotterdam,,,overpass
Briq,NL,Real Estate,,,"Westersingel, 94, 3015LC, Rotterdam",Rotterdam,,,overpass
Makelaar-Taxateur Marcel Leferink,NL,Real Estate,,,"Margrietlaan, 16, 7251AV, Vorden",Vorden,,,overpass
Dirk van der Houwen Makelaardij,NL,Real Estate,http://www.dirkvanderhouwen.nl,,"Julianalaan, 11, 7251EP, Vorden",Vorden,,,overpass
Wildeboer Hypotheken,NL,Real Estate,https://www.wildeboer-hypotheken.nl,+31 591 653674,"Kolhoopstraat, 39, 7811GD, Emmen",Emmen,,,overpass
Ruseler makelaars,NL,Real Estate,https://www.ruseler-haaglanden.nl,,"Ackershof, 28, 2641DX, Pijnacker",Pijnacker,,,overpass
Portaal,NL,Real Estate,https://www.portaal.nl,+31 88 767 8225,"Brennerbaan, 106, 3524BN, Utrecht",Utrecht,,,overpass
Koning Aankoopmakelaars,NL,Real Estate,https://aankoopmakelaarutrecht.nl,+31 30 410 0900,"Amsterdamsestraatweg, 243A, 3551CD, Utrecht",Utrecht,,,overpass
Dijksman & Partners,NL,Real Estate,,,"Dorpsstraat, 12, 2631CT, Nootdorp",Nootdorp,,,overpass
Iets Anders Makelaars,NL,Real Estate,,,"Dorpsstraat, 4, 7261AW, Ruurlo",Ruurlo,,,overpass
Bonthuijs Vaartjes,NL,Real Estate,https://www.bvmakelaars.nl,,"Oosterkaai, 51, 8281BK, Genemuiden",Genemuiden,,,overpass
Herman van As,NL,Real Estate,https://hvamakelaardij.nl,,"Westerkaai, 66a, 8281BH, Genemuiden",Genemuiden,,,overpass
Nijland Makelaars,NL,Real Estate,,,"Leusderweg, 26, 3817KA, Amersfoort",Amersfoort,,,overpass
Ditters,NL,Real Estate,,,"Daltonstraat, 38, 3817VB, Amersfoort",Amersfoort,,,overpass
Margitte Schoof,NL,Real Estate,https://www.schoofmakelaardij.nl,,"Everard Meysterweg, 58A, 3817HE, Amersfoort",Amersfoort,,,overpass
Telman & Van Leeuwen Makelaars,NL,Real Estate,https://telmanvanleeuwen.nl,,"Prinses Julianaplein, 72, 3817CS, Amersfoort",Amersfoort,,,overpass
De Bos makelaardij o.g. B.V.,NL,Real Estate,https://www.debos.nl,+31 575 516 635,"Rijkenhage, 12, 7201LP, Zutphen",Zutphen,,,overpass
VIJF Makelaars,NL,Real Estate,https://www.vijfmakelaars.nl,,"Nieuwstad, 6, 7201NP, Zutphen",Zutphen,,,overpass
Grifhorst,NL,Real Estate,https://www.grifhorst.nl,,"Adriaen van Ostadelaan, 19, 3583AA, Utrecht",Utrecht,,,overpass
Paul Dijkstra,NL,Real Estate,https://www.leefengeniet.nl,,"Adriaen van Ostadelaan, 16, 3583AJ, Utrecht",Utrecht,,,overpass
Ons Hoes,NL,Real Estate,,,"Boomkamp, 20, 7461AX, Rijssen",Rijssen,,,overpass
Kempers Makelaardij,NL,Real Estate,https://www.kempers-makelaardij.nl,,"Keppelseweg, 14, 7001CG, Doetinchem",Doetinchem,,,overpass
Thoma van Dijk Siebelink Makelaars,NL,Real Estate,,,"Keppelseweg, 15, 7001CE, Doetinchem",Doetinchem,https://www.linkedin.com/company/thoma-van-dijk-siebelink-makelaars/,,overpass
SWD,NL,Real Estate,https://www.swd.nl,,"Hofstraat, 47, 7001JD, Doetinchem",Doetinchem,,,overpass
Paul Thijssen,NL,Real Estate,https://thijssenmakelaars.nl,,"Mecklenburglaan, 2, 3581NW, Utrecht",Utrecht,,,overpass
Makelaardij Utrecht,NL,Real Estate,https://www.eramakelaardijutrecht.nl,+31 30 233 2132,"Burgemeester Reigerstraat, 65, 3581KN, Utrecht",Utrecht,,,overpass
Start Housing,NL,Real Estate,,,"Burgemeester Reigerstraat, 78, 3581KW, Utrecht",Utrecht,,,overpass
Rotsvast,NL,Real Estate,,,"Burgemeester Reigerstraat, 84, 3581KW, Utrecht",Utrecht,https://www.linkedin.com/company/rotsvast/,,overpass
Makelaardij Wonen in Utrecht,NL,Real Estate,,,"Nachtegaalstraat, 11, 3581AA, Utrecht",Utrecht,,,overpass
De Keizer,NL,Real Estate,https://www.dekeizer.nl,,"Biltstraat, 113B, 3572AN, Utrecht",Utrecht,,,overpass
Pomme & Partners B.V.,NL,Real Estate,,,"Nachtegaalstraat, 15, 3581AB, Utrecht",Utrecht,,,overpass
Ludenhoff Makelaars,NL,Real Estate,https://www.ludenhoff.nl,+31 30 236 84 84,"Biltstraat, 445, 3572AW, Utrecht",Utrecht,,,overpass
Kiers Vastgoed Etalage,NL,Real Estate,,,"Het Masker, 200, 3823GX, Amersfoort",Amersfoort,,,overpass
Amerstad makelaar,NL,Real Estate,https://www.amerstad.nl,+31 33 475 9300,"Laan naar Emiclaer, 24, 3823EH, Amersfoort",Amersfoort,,,overpass
Wonen Boven Winkels Deventer,NL,Real Estate,https://www.wbwd.nl,,"Pontsteeg, 33, 7411KP, Deventer",Deventer,,,overpass
Hunink & Holtrigter,NL,Real Estate,https://www.huninkholtrigter.nl,,"Bergstraat, 28, 3811NJ, Amersfoort",Amersfoort,,,overpass
Drenth Makelaars,NL,Real Estate,https://www.drenthmakelaars.nl,,"Bergstraat, 39, 3811NG, Amersfoort",Amersfoort,,,overpass
NederWoon Verhuurmakelaars,NL,Real Estate,,,"Stationsstraat, 16, 3811MJ, Amersfoort",Amersfoort,,,overpass
MVGM,NL,Real Estate,https://www.mvgm.nl,,"Van Asch van Wijckstraat, 55, 3811LP, Amersfoort",Amersfoort,,,overpass
Namaco,NL,Real Estate,,,"Amsterdamseweg, 6K, 3812RS, Amersfoort",Amersfoort,,,overpass
Nederwoon,NL,Real Estate,https://www.nederwoon.nl/vestiging/apeldoorn,,"Steenbokstraat, 15, 7324AZ, Apeldoorn",Apeldoorn,,,overpass
Huis en Zekerheid Makelaardij,NL,Real Estate,,,"Van Randwijcklaan, 91, 3814AE, Amersfoort",Amersfoort,,,overpass
Govaert,NL,Real Estate,https://govaert.nl,+31 33 463 0444,"Nijverheidsweg-Noord, 38, 3812PM, Amersfoort",Amersfoort,,,overpass
Koningsstede,NL,Real Estate,https://www.koningsstede.nl,+31 55 576 3026,"Koningstraat, 93, 7315HV, Apeldoorn",Apeldoorn,,,overpass
Van Vliet Makelaardij O.G.,NL,Real Estate,https://www.vanvlietmakelaardij.nl,+31 55 355 0450,"Ribeslaan, 1, 7313GT, Apeldoorn",Apeldoorn,,,overpass
Tijmen Kroes,NL,Real Estate,https://www.tijmenkroes.nl,+31 55 521 2155,"Kayersdijk, 149, 7332AP, Apeldoorn",Apeldoorn,,,overpass
Mennink Makelaars,NL,Real Estate,https://www.menninkmakelaars.nl,+31 55 578 5540,"Loolaan, 14, 7315AA, Apeldoorn",Apeldoorn,,,overpass
Rodenburg Makelaars,NL,Real Estate,https://rodenburg.nl/vestigingen/rodenburg-makelaars-apeldoorn,+31 55 526 8268,"Paslaan, 20, 7311AL, Apeldoorn",Apeldoorn,,,overpass
Allround Vastgoed,NL,Real Estate,https://allroundvastgoed.com,+31 55 366 4021,"Kerklaan, 22, 7311AE, Apeldoorn",Apeldoorn,,,overpass
Mulderij,NL,Real Estate,https://www.mulderijmakelaardij.nl,+31 55 576 7725,"Koninginnelaan, 41, 7315BL, Apeldoorn",Apeldoorn,,,overpass
Hunink & Holtrigter Woning- en Bedrijfsmakelaars,NL,Real Estate,https://www.hhmakelaars.nl,+31 55 522 0226,"Loolaan, 554, 7315AG, Apeldoorn",Apeldoorn,,,overpass
uniek,NL,Real Estate,,,"Loolaan, 1, 7314AA, Apeldoorn",Apeldoorn,,,overpass
Bouwhuis Groep,NL,Real Estate,https://www.bouwhuisgroep.nl,+31 55 312 1112,"Loolaan, 83, 7314AH, Apeldoorn",Apeldoorn,,,overpass
WBA,NL,Real Estate,https://www.wba.nl,,"Asselsestraat, 137-2, 7311EJ, Apeldoorn",Apeldoorn,,,overpass
Ons Huis,NL,Real Estate,https://www.onshuisapeldoorn.nl,+31 55 526 2500,"Waterloseweg, 3, 7311JG, Apeldoorn",Apeldoorn,,,overpass
Kruithof Makelaardij,NL,Real Estate,https://www.kruithofmakelaardij.nl,,"Berkenlaan, 44A, 3828BR, Hoogland",Hoogland,,,overpass
Adero Makelaardij,NL,Real Estate,,,"Hamseweg, 54B, 3828AE, Hoogland",Hoogland,,,overpass
Buurman,NL,Real Estate,https://www.buurman.nl/home,+31 55 533 2915,"Arnhemseweg, 117, 7331BE, Apeldoorn",Apeldoorn,,,overpass
Van Laarhoven Makelaardij,NL,Real Estate,https://vlmakelaardij.nl,+31 55 303 4025,"Nieuwstraat, 105, 7311BR, Apeldoorn",Apeldoorn,,,overpass
Kiers Vastgoed,NL,Real Estate,,,"Kraailandhof, 47, 3828JP, Hoogland",Hoogland,,,overpass
Reinerie garantiemakelaars Amersfoort,NL,Real Estate,https://www.reinerieamersfoort.nl,+31 33 711 5260,"Waterdreef, 166, 3824HB, Amersfoort",Amersfoort,https://www.linkedin.com/company/reinerie-garantiemakelaars-amersfoort/,,overpass
Rijnstaete Makelaardij,NL,Real Estate,https://www.rijnstaete.nl,,"Dr. Bouwdijkstraat, 2A, 2381CA, Zoeterwoude",Zoeterwoude,,,overpass
De Huizenbeurs,NL,Real Estate,,,"Zijde, 30, 2771EN, Boskoop",Boskoop,,,overpass
Perdijk,NL,Real Estate,,,"Dorpsstraat, 14, 2751AZ, Moerkapelle",Moerkapelle,,,overpass
Gouwestad Makelaardij,NL,Real Estate,,,"Zuidplaslaan, 196, 2743CP, Waddinxveen",Waddinxveen,,,overpass
Dupree Makelaars,NL,Real Estate,,,"Kanaalstraat, 12, 2741HH, Waddinxveen",Waddinxveen,,,overpass
De Pater Makelaardij,NL,Real Estate,https://depater.nl,+31 182 613 822,"Kerkweg-Oost, 224, 2741HA, Waddinxveen",Waddinxveen,,,overpass
Grandia,NL,Real Estate,https://grandia-aankoopmakelaars.nl,,"Bemuurde Weerd Oostzijde, 21, 3514AN, Utrecht",Utrecht,,,overpass
Brix Makelaars,NL,Real Estate,https://www.brixmakelaars.nl,,"van Arembergelaan, 74, 2274BW, Voorburg",Voorburg,,,overpass
Emil NVM Makelaars,NL,Real Estate,https://www.emilmakelaars.nl,,"Parkweg, 18, 2271AJ, Voorburg",Voorburg,,,overpass
Meijs & Alink 49,NL,Real Estate,https://www.meijsenalink.nl,,"Parkweg, 49, 2271AE, Voorburg",Voorburg,,,overpass
De Bruyn en Tak,NL,Real Estate,https://www.debruynentak.nl,,"Parkweg, 53, 2271AE, Voorburg",Voorburg,,,overpass
Mares Makelaars,NL,Real Estate,https://www.maresmakelaars.nl,,"Parkweg, 64, 2271AL, Voorburg",Voorburg,https://www.linkedin.com/company/mares-makelaars/,,overpass
De Wekker Makelaardij,NL,Real Estate,https://www.dewekkervoorburg.nl,,"Parkweg, 72D, 2271AM, Voorburg",Voorburg,,,overpass
Van der Togt Makelaardij,NL,Real Estate,https://www.vdtmakelaardij.nl/van-der-togt-makelaardij-voorburg,,"Parkweg, 95, 2271AG, Voorburg",Voorburg,,,overpass
Van Paaschen,NL,Real Estate,https://www.vanpaaschen.nl,,"Laan van Nieuw-Oost-Indië, 1, 2593BH, 's-Gravenhage",'s-Gravenhage,,,overpass
Interhouse,NL,Real Estate,,,"Bezuidenhoutseweg, 108, 2594AZ, 's-Gravenhage",'s-Gravenhage,,,overpass
Van der Laan,NL,Real Estate,,,"Bezuidenhoutseweg, 110A, 2594AZ, 's-Gravenhage",'s-Gravenhage,,,overpass
Hello Housing,NL,Real Estate,,,"Carolina van Nassaustraat, 165, 2595SX, 's-Gravenhage",'s-Gravenhage,,,overpass
Langezaal,NL,Real Estate,,,"Schenkkade, 209, 2595AT, 's-Gravenhage",'s-Gravenhage,,,overpass
Agterdenbosch NVM Makelaars,NL,Real Estate,https://agterdenbosch.nl,,"Prins Bernhardlaan, 226, 2273BP, Voorburg",Voorburg,,,overpass
C&D Makelaardij,NL,Real Estate,https://www.cdmakelaardij.nl,,"Parkweg, 245, 2271BB, Voorburg",Voorburg,,,overpass
Makelaardij WVK,NL,Real Estate,https://www.wvkmakelaars.nl,,"Parkweg, 319, 2271BD, Voorburg",Voorburg,,,overpass
Van Ekeren Kuiper,NL,Real Estate,https://www.vanekerenkuiper.nl,+31 183 672 992; +31 183 672 999,"Beatrixlaan, 2a, 4213CJ, Dalem",Dalem,,,overpass
Sallandse Huizen,NL,Real Estate,https://www.sallandsehuizen.nl,,"Burg.Backxlaan, 333, 7711AD, Nieuwleusen",Nieuwleusen,,,overpass
Woonstichting VechtHorst,NL,Real Estate,,,"Raiffeisenstraat, 2, 7711JH, Nieuwleusen",Nieuwleusen,https://www.linkedin.com/company/woonstichting-vechthorst/,,overpass
Jeanette Visscher,NL,Real Estate,https://jvma.nl,,"Burg.Backxlaan, 246, 7711AL, Nieuwleusen",Nieuwleusen,,,overpass
Fleury Vastgoed,NL,Real Estate,,,"Jan van der Heijdenstraat, 1, 2522EJ, 's-Gravenhage",'s-Gravenhage,,,overpass
Jan Huisman Makelaardij,NL,Real Estate,https://www.janhuismanmakelaardij.nl,+31 33 433 3503,"Fokkerstraat, 12, 3833LD, Leusden",Leusden,,,overpass
Cornerstone Vastgoed,NL,Real Estate,,,"Van Musschenbroekstraat, 145, 2522AL, 's-Gravenhage",'s-Gravenhage,,,overpass
Mooijekind Vleut,NL,Real Estate,,,"Gedempte Oude Gracht, 124, 2011GX, Haarlem",Haarlem,,,overpass
Bloemendal makelaardij,NL,Real Estate,https://bloemendalmakelaardij.nl,,"Kruisstraat, 2, 7731CR, Ommen",Ommen,,,overpass
iQ Makelaars Vechtdal,NL,Real Estate,https://www.iqmakelaarsvechtdal.nl/nl,,"Brugstraat, 21, 7731CT, Ommen",Ommen,,,overpass
Fokke,NL,Real Estate,,,"Vrijthof, 4, 7731CN, Ommen",Ommen,,,overpass
Blijhuis makelaardij,NL,Real Estate,https://www.blijhuis.nl,,"Pieter de Hoochstraat, 32, 7731MD, Ommen",Ommen,,,overpass
Wilburg makelaars,NL,Real Estate,https://www.wilburg.nl,+31 70 399 6010,"Lorentzplein, 25, 2522EC, 's-Gravenhage",'s-Gravenhage,,,overpass
Your house,NL,Real Estate,https://your-house.nl,,"Hardebollenstraat, 15, 3512TP, Utrecht",Utrecht,,,overpass
