name,country,industry,website,phone,address,city,linkedin_url,google_maps_url,source
AMG Cargo Logistics,PL,Logistics & Transport,https://www.amg-cargo.com,+48 607 932 629,"Sabały, 60",,,,overpass
Partner Trans,PL,Logistics & Transport,,,,,,,overpass
Euro-Pegaz,PL,Logistics & Transport,https://europegaz.com.pl,+48 22 545 41 02,"Domaniewska, 47, Warszawa",Warszawa,,,overpass
Sindbad,PL,Logistics & Transport,,,"Rynek, 8",,,,overpass
Transduna,PL,Logistics & Transport,https://www.transduna.com.pl,+48 22 4176320,,,,,overpass
Tirsped Sp. z o.o.,PL,Logistics & Transport,https://www.tirsped.com.pl,+48 22 519 70 00,,,,,overpass
Fracht FWO Polska,PL,Logistics & Transport,https://frachtfwo.pl,+48 22 334 20 60,,,,,overpass
Charter Group,PL,Logistics & Transport,https://www.charter.net.pl,,,,,,overpass
Van der Vlist Polska,PL,Logistics & Transport,https://www.vandervlist.com/pl/poznan,+48618862300,,,,,overpass
Logeo Polska,PL,Logistics & Transport,http://logeo-group.com,+48612272460,,,,,overpass
MediaExpert HUB 15,PL,Logistics & Transport,,,"Poznańska, 44, 59-220, Legnica",Legnica,,,overpass
Fedex,PL,Logistics & Transport,,,"Poznańska, 44, 59-220, Legnica",Legnica,,,overpass
Geis,PL,Logistics & Transport,,,"Poznańska, 44, 59-220, Legnica",Legnica,,,overpass
Chemia Premium Sp. z.o.o.,PL,Logistics & Transport,,,"Poznańska, 44, 59-220, Legnica",Legnica,,,overpass
Chemobit,PL,Logistics & Transport,,,"Poznańska, 44, 59-220, Legnica",Legnica,,,overpass
FM Logistics,PL,Logistics & Transport,,,"Poznańska, 44, 59-220, Legnica",Legnica,,,overpass
Tom-Trans,PL,Logistics & Transport,http://www.tom-trans.com.pl,+48612927480,"Bolesława Chrobrego, 19a, 64-500, Szamotuły",Szamotuły,https://www.linkedin.com/company/tom-trans/,,overpass
Mainfreight Sp. z o.o.,PL,Logistics & Transport,https://www.mainfreight.com/poland/pl-pl,+48 22 209 41 34,,,https://www.linkedin.com/company/mainfreight/,,overpass
Erkatrans,PL,Logistics & Transport,,,,,,,overpass
Matmich-BUS Przewóz Osób,PL,Logistics & Transport,http://www.matmichbus.eu,+48600028382;+48612913524,,,,,overpass
Bednarek Transport,PL,Logistics & Transport,,,,,,,overpass
Girteka Polska,PL,Logistics & Transport,,,,,,,overpass
Hart Logistics,PL,Logistics & Transport,,,,,,,overpass
Dasko Logistics Sp. z o.o.,PL,Logistics & Transport,https://www.dasko.com.pl,+48 61 224 69 00,"Cisowa, 14, 64-320, Niepruszewo",Niepruszewo,https://www.linkedin.com/company/dasko/,,overpass
Rt-Logis s.c.,PL,Logistics & Transport,https://rt-logis.pl,,,,,,overpass
AdBork Transport-Spedycja,PL,Logistics & Transport,https://adbork.pl,,,,,,overpass
Posterunek Rewizji Technicznej,PL,Logistics & Transport,,,,,,,overpass
MichJan,PL,Logistics & Transport,http://michjan.pl,+48 668 505 505,,,,,overpass
Lekpas Sp. z o.o.,PL,Logistics & Transport,,,"Tomasza Nocznickiego, 33, Warszawa",Warszawa,,,overpass
Pittransport,PL,Logistics & Transport,http://pittransport.pl,,,,,,overpass
GP-Trans,PL,Logistics & Transport,,,,,,,overpass
Sennder,PL,Logistics & Transport,https://www.sennder.com/pl/contact,,,,,,overpass
FedEx Express Poland,PL,Logistics & Transport,,,"Robotnicza, 11, 25-662, Kielce",Kielce,,,overpass
Biuro Obsługi Klienta PKP Cargo,PL,Logistics & Transport,,,,,,,overpass
MS Logistics,PL,Logistics & Transport,https://mslogistics.pl,,,,,,overpass
Miejskie Przedsiębiorstwo Komunikacyjne w Olsztynie,PL,Logistics & Transport,https://www.mpkolsztyn.pl,,"Kołobrzeska, 40, 10-434, Olsztyn",Olsztyn,,,overpass
Elistorcar,PL,Logistics & Transport,https://elistorcar.pl,+48 61 442 50 11;+48 535 660 061,,,,,overpass
KolskiBUS,PL,Logistics & Transport,https://kolskibus.pl,,,,,,overpass
DHL,PL,Logistics & Transport,,,"Stefana Starzyńskiego, 12D, 08-110, Siedlce",Siedlce,,,overpass
Asaj centrum dystrybucji,PL,Logistics & Transport,,,"Stefana Starzyńskiego, 6E, 08-110, Siedlce",Siedlce,,,overpass
IndiGGo,PL,Logistics & Transport,https://indiggo.pl,,"Stefana Starzyńskiego, 6D, 08-110, Siedlce",Siedlce,,,overpass
Bart-Trans,PL,Logistics & Transport,https://barttrans.eu,,,,,,overpass
GEODIS Road Network,PL,Logistics & Transport,,,,,,,overpass
Solid Spedition,PL,Logistics & Transport,,,,,,,overpass
Kuehne + Nagel Sp. z. o. o.,PL,Logistics & Transport,,,,,,,overpass
Alfa-Trans,PL,Logistics & Transport,,,"Marii Skłodowskiej-Curie, 73, 87-100, Toruń",Toruń,,,overpass
JanPol transport międzynarodowy,PL,Logistics & Transport,,,,,,,overpass
JK ServiceS,PL,Logistics & Transport,,+48 792 316 469,,,,,overpass
Clemente transport chłodniczy,PL,Logistics & Transport,http://clemente.pl,,,,,,overpass
RADIO TAXI Cieszyn,PL,Logistics & Transport,https://www.cieszyntaxi.pl,+483319190;+48334740505;+48730222444,"Plac Wolności, 3, 43-400, Cieszyn",Cieszyn,,,overpass
DPD Polska Sp. z o.o.,PL,Logistics & Transport,,,"Ekonomiczna, 20, Koszalin",Koszalin,,,overpass
MIK Piosik transport i spedycja,PL,Logistics & Transport,,,,,,,overpass
M&R Logistics Sp. z o.o.,PL,Logistics & Transport,https://mrlogistics.pl,+48 61 44 22 559,,,,,overpass
Biernat Transport,PL,Logistics & Transport,https://biernat-transport.eu,,,,,,overpass
Pomoc drogowa Mikołajczyk,PL,Logistics & Transport,https://sites.google.com/view/pomocdrogowalodz/strona-g%C5%82%C3%B3wna,+48514514566,"Pomorska, 340, 92-010, Łódź",Łódź,,,overpass
LetMeRepair,PL,Logistics & Transport,https://www.letmerepair.pl/#,,,,,,overpass
Nikmar,PL,Logistics & Transport,,,,,https://www.linkedin.com/company/nikmar/,,overpass
Usługi Transportowe Krzysztof Głowacki,PL,Logistics & Transport,,+48 412538639,"Sosnowa, 80, 26-110, Skarżysko-Kamienna",Skarżysko-Kamienna,,,overpass
FedEx Station,PL,Logistics & Transport,,,,,,,overpass
Woźniak transport i spedycja,PL,Logistics & Transport,https://wozniak-trans.pl,+48 579 330 352;+48 602 848 466,,,,,overpass
PWR Trans,PL,Logistics & Transport,,,,,,,overpass
LTF Trans Sp. z o.o.,PL,Logistics & Transport,,,,,,,overpass
Kojer Sp. z o.o.,PL,Logistics & Transport,,,,,,,overpass
Family Drive spedycja i transport miedzynarodowy,PL,Logistics & Transport,,,,,,,overpass
Trans Plus International magazyn,PL,Logistics & Transport,,,,,,,overpass
Optima Cargo,PL,Logistics & Transport,https://www.optimacargo.eu,,,,,,overpass
PWiK w Jarosławiu Sp. z o.o. Dział Komunikacji Miejskiej,PL,Logistics & Transport,,,"Zamkowa, 1, 37-500, Jarosław",Jarosław,,,overpass
POLREGIO S.A. Małopolski Zakład w Krakowie,PL,Logistics & Transport,https://polregio.pl,+48 782 556 696,"Aleja Pułkownika Władysława Beliny-Prażmowskiego, 6A, 31-514, Kraków",Kraków,,,overpass
3Cargo Oddział w Piotrkowie Trybunalskim,PL,Logistics & Transport,,,,,,,overpass
MAT-ROS | ARKON,PL,Logistics & Transport,https://arkon-matros.com,,,,,,overpass
Sarsped logistics,PL,Logistics & Transport,,,,,,,overpass
Terramar,PL,Logistics & Transport,https://terramar.pl,+48 58 627 48 53,"Rotterdamska, 3, 81-337, Gdynia",Gdynia,,,overpass
COMPEX Logistics,PL,Logistics & Transport,https://compex.net.pl,+48 12 307 07 39,"Karola Łowińskiego, 7E, 31-752, Kraków",Kraków,,,overpass
Hanspeed,PL,Logistics & Transport,https://hansped.pl,+48 32 353 07 20,,,,,overpass
PT Mazury biurowiec,PL,Logistics & Transport,,,"Podmiejska, 3, Ełk",Ełk,,,overpass
DPD,PL,Logistics & Transport,,,"Starowiejska, 33, 80-180, Kowale",Kowale,,,overpass
AW Transport & Logistics GmbH,PL,Logistics & Transport,http://awtransport.berlin/pl,+49 175 755 5678,"Gnieźnieńska, 2, 62-025, Iwno",Iwno,,,overpass
"Usługi kurierskie ""TANIA-PACZKA.NET""",PL,Logistics & Transport,,+48 730 081 703,"Wolności, 50",,,,overpass
DPD Opole,PL,Logistics & Transport,,,,,,,overpass
Transport Krajowy i Międzynarodowy Piotr Spychała,PL,Logistics & Transport,https://spychala-transport.pl,+48627422239,,,,,overpass
Kontrast. Centrum logistyczne,PL,Logistics & Transport,,,"Podpułkownika Stanisława Nilskiego-Łapińskiego, 46, 18-100, Łapy",Łapy,,,overpass
STS Logistic,PL,Logistics & Transport,,,"Rabowicka, 6, 62-020, Jasin",Jasin,,,overpass
IMPET - Transport międzynarodowy i spedycja,PL,Logistics & Transport,https://www.impet.biz,+48 17 774 03 42,"61, 39-304",,,,overpass
Skowroński-Gabi,PL,Logistics & Transport,,+48 601 871 668,,,,,overpass
AGA LOGISTYKA SP. Z O.O.,PL,Logistics & Transport,,,,,,,overpass
GEFCO,PL,Logistics & Transport,https://pl.gefco.net/pl/gefco-w-polsce,,"Lotniskowa, 9, 36-060, Głogów Małopolski",Głogów Małopolski,https://www.linkedin.com/company/gefco/,,overpass
Kuś,PL,Logistics & Transport,,,,,,,overpass
GROCHOWSCY,PL,Logistics & Transport,https://grochowscy-przewozy.pl,+48 67 2637247,"Stanisława Moniuszki, 9, 77-400, Złotów",Złotów,,,overpass
Depo Sp. z o.o.,PL,Logistics & Transport,https://agencjadepo.pl,,"Kasztanowa, 9, 80-540, Gdańsk",Gdańsk,,,overpass
"Spedycja, transport Nysa",PL,Logistics & Transport,,,,,,,overpass
Elmex Logistics Group Sp. z o.o.,PL,Logistics & Transport,https://www.elmex.com.pl,,"Poznańska, 115, 62-020, Jasin",Jasin,,,overpass
Raben Logistic,PL,Logistics & Transport,,,"181, 59-241",,,,overpass
Usługi transportowe,PL,Logistics & Transport,,,"Franciszka Ryxa, 9a, 05-505, Zawodne",Zawodne,,,overpass
DSV,PL,Logistics & Transport,,,"Taśmowa, 10, 02-677, Warszawa",Warszawa,,,overpass
Raben,PL,Logistics & Transport,,,,,,,overpass
DHL Polska,PL,Logistics & Transport,,,,,,,overpass
DB Schenker,PL,Logistics & Transport,,,,,,,overpass
PIL-TRANS,PL,Logistics & Transport,,,,,,,overpass
FM Agrotrans,PL,Logistics & Transport,https://fmagrotrans.eu,,"2B, 97-217",,,,overpass
InPost Oddział Kielce,PL,Logistics & Transport,,,"Skrajna, 76, 25-650, Kielce",Kielce,,,overpass
Złomstal G.J. Koza,PL,Logistics & Transport,https://www.facebook.com/zlomstal/?locale=pl_PL,+48 508501136,,,,,overpass
TRANS-KOS,PL,Logistics & Transport,,,,,,,overpass
Accolade Park Konin,PL,Logistics & Transport,,,,,,,overpass
Italex Logistic,PL,Logistics & Transport,,,,,,,overpass
DB Cargo,PL,Logistics & Transport,,,,,,,overpass
Centrum Dystrybucyjne Aldi,PL,Logistics & Transport,,,"Komandora Wiktora Węgrzyna, 7, 05-250, Emilianów",Emilianów,,,overpass
